id,answer
8252,Duchess
8253,Victoria
8254,William
8255,Leopold
8256,Connaught
8257,Sir
8258,February
8259,May
8260,November
8261,Reform Act
8262,November
8263,1857
8264,November
8265,1853
8266,November
8267,November
8268,1857
8269,November
8270,Leopold
8271,1857
8272,Sir
8273,Royal Household
8274,Princess
8275,November
8276,Sir
8277,November
8278,Royal Household
8279,Sir
8280,March
8281,Prince
8282,Duchess
8283,Prince
8284,August
8285,1861
8286,eight children
8287,Brown
8288,Albert
8289,Connaught
8290,1861
8291,December
8292,1827
8293,State Opening
8294,Dean
8295,1830
8296,Conroy
8297,State Opening
8298,Gordon
8299,November
8300,Victoria
8301,one
8302,March
8303,Eton College
8304,Eton College
8305,Roderick Maclean
8306,one
8307,Victoria
8308,March
8309,Queen
8310,Queen
8311,Henry
8312,Queen
8313,March
8314,Prince
8315,Orsini
8316,Queen
8317,Sir
8318,2
8319,Queen
8320,1892
8321,Prince
8322,1894
8323,Sir
8324,1892
8325,Victoria
8326,82 years
8327,1894
8328,Henry Labouchere
8329,Prince
8330,Trafalgar Square
8331,Lord Rosebery
8332,Salisbury
8333,June
8334,Gladstone
8335,Henry Labouchere
8336,Whig
8337,Lord Rosebery
8338,June
8339,January
8340,Connaught
8341,Albert
8342,Albert
8343,Connaught
8344,Windsor Great Park
8345,Everyone
8346,1820
8347,One
8348,Connaught
8349,April
8350,1883
8351,2
8352,Cannes
8353,Coburg
8354,2
8355,Hindus
8356,Prince
8357,Duke
8358,Leopold
8359,Alexandrina Victoria
8360,Leopold
8361,Albert
8362,1855
8363,Leopold
8364,1871
8365,Albert
8366,Albert
8367,Mrs
8368,Brown
8369,Prince
8370,Prince
8371,It
8372,1836
8373,Tory
8374,1839
8375,Tory
8376,Palmerston
8377,1839
8378,Victoria
8379,Robert Peel
8380,Robert Peel
8381,Queen
8382,Victoria
8383,Irishman
8384,Radicals
8385,Whigs
8386,Hastings
8387,Queen
8388,1839
8389,William
8390,Queen
8391,Robert Peel
8392,July
8393,Coburgs
8394,Albert
8395,1849
8396,1843
8397,Duchess
8398,1849
8399,January
8400,Eu
8401,Henry VIII
8402,Henry VIII
8403,Eu
8404,United Kingdom
8405,Irish
8406,Irish
8407,Chartists
8408,1848
8409,United Kingdom
8410,1848
8411,Chartists
8412,Britain
8413,Napoleon III
8414,Queen
8415,Saturday
8416,Lytton Strachey
8417,November
8418,November
8419,Britain
8420,Orsini
8421,Napoleon III
8422,Napoleon III
8423,French
8424,President
8425,Gladstone
8426,Orsini
8427,14
8428,January
8429,1859
8430,Palmerston
8431,Russell
8432,Derby
8433,June
8434,William Ewart Gladstone
8435,Saturday
8436,1865
8437,Bonaparte
8438,Russell
8439,1866
8440,Benjamin Disraeli
8441,1820
8442,State Opening
8443,Reform Act
8444,Benjamin Disraeli
8445,Emperor
8446,1865
8447,Victoria
8448,1868
8449,Victoria
8450,June
8451,1887
8452,1887
8453,Abdul Karim
8454,Sir
8455,1887
8456,Munshi
8457,Sir
8458,Sir
8459,Henry
8460,1887
8461,Muslim Patriotic League
8462,Abdul Karim
8463,Munshi
8464,British Empire
8465,1887
8466,British Empire
8467,Hindustani
8468,Prince
8469,June
8470,Tsarevich Alexei
8471,1889
8472,1900
8473,Europe
8474,eight children
8475,Biarritz
8476,April
8477,April
8478,Affie
8479,Wales
8480,Eu
8481,Irish
8482,Boer War
8483,Christmas
8484,Sir
8485,Great Famine
8486,1964
8487,1964
8488,Sir
8489,Elizabeth Longford
8490,Lytton Strachey
8491,1964
8492,Everyone
8493,1839 court
8494,Abdul Karim
8495,1921
8496,Albert
8497,Duchess
8498,Duchess
8499,Irishman
8500,French
8501,Kent
8502,Albert
8503,Europe
8504,William
8505,Chartists
8506,Kent
8507,Conroy
8508,St Paul
8509,Duchess
8510,French
8511,one
8512,John William Bean
8513,November
8514,28
8515,Frogmore Mausoleum
8516,400-COMMA-000 visitors
8517,1838
8518,Charles Greville
8519,28
8520,Pomeranian
8521,June
8522,Lord Melbourne
8523,It
8524,28
8525,Chartists
8526,Windsor
8527,1845
8528,Roman Catholic
8529,June
8530,four years
8531,Irish
8532,Eton College
8533,four years
8534,Irish
8535,Queen
8536,Roman Catholic
8537,July
8538,1845
8539,1845
8540,Duchess
8541,Roman Catholic
8542,1871
8543,Coburg
8544,April
8545,1847
8546,1864
8547,Osborne House
8548,Windsor
8549,Melbourne
8550,republican
8551,Chartists
8552,Duchess
8553,Leopold
8554,Ireland
8555,July
8556,1857
8557,British
8558,British
8559,Abdul Karim
8560,British
8561,Albert
8562,Indian Rebellion
8563,Anglo
8564,Albert
8565,Indian Rebellion
8566,Indian Rebellion
8567,British
8568,republican
8569,1883
8570,July
8571,Brown
8572,Princess
8573,Brown
8574,1883
8575,Edwin Henry Landseer
8576,Cannes
8577,Ramsgate
8578,Victoria
8579,March
8580,Brown
8581,Sir
8582,Beatrice
8583,2-COMMA-500 words
8584,B
8585,two
8586,Victoria
8587,Sir
8588,Queen
8589,B
8590,B
8591,Alexander
8592,B
8593,Prince
8594,B
8595,Sir
8596,50
8597,Victoria
8598,1820
8599,18
8600,1820
8601,Sir
8602,November
8603,1820
8604,November
8605,Prince Regent
8606,Charles Greville
8607,George III
8608,18
8609,Prince
8610,It
8611,three
8612,1820
8613,1830
8614,Duke of York
8615,1827
8616,Prince Regent
8617,Dukes
8618,1830
8619,Duchess
8620,William
8621,Coburg
8622,Clarence
8623,1830
8624,George IV
8625,William
8626,May
8627,Lytton Strachey
8628,1830
8629,I
8630,November
8631,24
8632,1830
8633,November
8634,I
8635,Brown
8636,June
8637,Mamma
8638,November
8639,1830
8640,Windsor
8641,1921
8642,Duke
8643,Duchess
8644,Conroy
8645,Kensington System
8646,March
8647,Whig
8648,Prince
8649,Kensington System
8650,Kensington System
8651,Sir
8652,Queen
8653,May
8654,Albert
8655,July
8656,Chartists
8657,Lytton Strachey
8658,Windsor
8659,Queen
8660,John Francis
8661,Queen
8662,John William Bean
8663,William Hamilton
8664,seven years
8665,John Francis
8666,July
8667,July
8668,Buckingham Palace
8669,1849
8670,Whig
8671,British
8672,Cabinet
8673,June
8674,1851
8675,Saturday
8676,Duchess
8677,Emperor
8678,Lord Rosebery
8679,Whig
8680,Victoria
8681,Whig
8682,President
8683,Prime Minister
8684,President
8685,Orsini
8686,France
8687,14 years
8688,1855
8689,Coburg
8690,Albert
8691,23
8692,Feodora
8693,German
8694,King
8695,12 months
8696,1855
8697,Sir
8698,Wilhelm
8699,Prince
8700,Victoria
8701,Charlotte
8702,Strathearn
8703,1817
8704,Victoria
8705,Victoria
8706,Charlotte
8707,Victoria
8708,Saxe
8709,Kent
8710,Edward
8711,Conroy
8712,1820
8713,Royal Titles Act
8714,Royal Titles Act
8715,Carl
8716,British Empire
8717,1836
8718,Albert
8719,Victoria
8720,Coburgs
8721,Henry Labouchere
8722,Alexander
8723,Coburgs
8724,Coburgs
8725,St Paul
8726,William
8727,Beatrice
8728,Albert
8729,Sir
8730,Sir
8731,Sir
8732,Victoria
8733,1839 court
8734,Sir
8735,Sir
8736,Sir
8737,Sir
8738,Abdul Karim
8739,Victoria
8740,Sir
8741,Duchess
8742,Sir
8743,1870
8744,Frogmore Mausoleum
8745,Gladstone
8746,August
8747,Joseph Lister
8748,Queen
8749,Melbourne
8750,August
8751,republican
8752,August
8753,Queen
8754,1870
8755,August
8756,republican
8757,Gladstone
8758,Congress
8759,1840
8760,Albert
8761,Prince
8762,Albert
8763,1842
8764,Albert
8765,1853
8766,12 months
8767,1820
8768,1878
8769,1840
8770,Prince
8771,Prince
8772,Prince
8773,John William Bean
8774,Congress
8775,Anglo
8776,Gladstone
8777,Gladstone
8778,February
8779,Congress
8780,Duchess
8781,Disraeli
8782,Sovereign
8783,Prepared
8784,Disraeli
8785,Anglo
8786,Sovereign
8787,Napoleon III
8788,1855
8789,Dunkirk
8790,Crimean War
8791,Versailles
8792,Albert
8793,Crimean War
8794,1840 )-COMMA-
8795,1840 )-COMMA-
8796,Dunkirk
8797,2
8798,Albert
8799,Versailles
8800,1855
8801,November
8802,Scotland
8803,Queen
8804,50
8805,Mrs
8806,Mrs
8807,Mrs
8808,Journal
8809,Sir
8810,Crimean War
8811,Mrs
8812,More Leaves
8813,Edwin Henry Landseer
8814,Europe
8815,United Kingdom
8816,March
8817,Prince
8818,Lytton Strachey
8819,United Kingdom
8820,1820
8821,Pomeranian
8822,Albert
8823,Turri
8824,Wales
8825,Highlands
8826,Duke of York
8827,1855
8828,Albert
8829,Royal Titles Act
8830,Royal Titles Act
8831,1874
8832,Albert
8833,1874
8834,Public Worship Regulation Act
8835,Lytton Strachey
8836,Victoria
8837,1876
8838,Britain
8839,1859
8840,Public Worship Regulation Act
8841,Scotland
8842,Royal Titles Act
8843,Public Worship Regulation Act
8844,Tory
8845,House of Lords
8846,House of Hanover
8847,Irish
8848,House of Lords
8849,House of Hanover
8850,House of Commons
8851,Lytton Strachey
8852,Battersea Dogs Home
8853,House of Lords
8854,Victoria
8855,House of Hanover
8856,House of Hanover
8857,1885
8858,Radicals
8859,Gordon
8860,Benjamin Disraeli
8861,June
8862,General
8863,Russell
8864,Irish
8865,Victoria
8866,Radicals
8867,1885
8868,Radicals
8869,St Paul
8870,Gordon
8871,Lord Salisbury
8872,one
8873,122 volumes
8874,1832
8875,Victoria
8876,Lord
8877,1884
8878,Lord
8879,Beatrice
8880,Esher
8881,Giles St Aubyn
8882,Royal Academy
8883,1832
8884,Highlands
8885,Beatrice
8886,Lord
8887,The Spirit
8888,three
8889,Court
8890,War Claims Commission
8891,The Spirit
8892,Age
8893,Age
8894,John Locke
8895,Congress
8896,John Locke
8897,Ryan
8898,George Washington
8899,U
8900,Under
8901,British
8902,U
8903,S
8904,Federalist
8905,Congress
8906,1998 case
8907,Southard
8908,Civil War
8909,Supreme Court
8910,1998 case
8911,Congress
8912,One
8913,John Marshall
8914,U
8915,New York
8916,John Marshall
8917,1998 case
8918,National Recovery Administration
8919,1935
8920,one vote
8921,National Recovery Administration
8922,National Recovery Administration
8923,Congress
8924,Administration
8925,Federal Trade Commission
8926,Army
8927,George Washington
8928,3 .)
8929,Nixon
8930,Act
8931,President
8932,1983
8933,Cleveland
8934,Federalist
8935,Southard
8936,Murray
8937,Framers
8938,State
8939,Senate
8940,Marshall
8941,Supreme Court
8942,Congress
8943,Clinton
8944,Clinton
8945,Johnson
8946,Roosevelts
8947,Roosevelts
8948,John Marshall
8949,Roosevelts
8950,Marshall
8951,Murray
8952,Supreme Court
8953,Supreme Court
8954,Southard
8955,Nixon
8956,Johnson
8957,James Madison
8958,The Federalist Papers
8959,Congress
8960,six presidents
8961,six presidents
8962,four
8963,Andrew Jackson
8964,two
8965,Constitution
8966,George Washington
8967,Johnson Administration
8968,Court Packing
8969,Franklin Delano Roosevelt
8970,Congress
8971,one side
8972,Clinton
8973,Marshall
8974,Grover Cleveland
